channel1,channel2
53.02,53.02
52.2,52.2
51.88,51.88
51.8,51.8
50.72,50.72
47.63,47.63
42.81,42.81
38.55,38.55
35.8,35.8
34.58,34.58
33.86,33.86
33.41,33.41
33.44,33.44
33.72,33.72
32.99,32.99
30.77,30.77
26.3,26.3
21.37,21.37
17.0,17.0
13.15,13.15
9.84,9.84
7.3,7.3
6.55,6.55
8.29,8.29
10.77,10.77
12.23,12.23
11.66,11.66
10.1,10.1
8.8,8.8
8.02,8.02
7.74,7.74
7.22,7.22
6.45,6.45
5.17,5.17
3.17,3.17
0.43,0.43
-2.29,-2.29
-3.48,-3.48
-2.15,-2.15
0.41,0.41
2.45,2.45
2.21,2.21
0.23,0.23
-1.23,-1.23
-1.18,-1.18
-0.37,-0.37
0.42,0.42
0.46,0.46
0.24,0.24
-0.47,-0.47
-2.18,-2.18
-5.37,-5.37
-9.02,-9.02
-12.4,-12.4
-14.49,-14.49
-16.31,-16.31
-18.11,-18.11
-20.4,-20.4
-21.65,-21.65
-21.4,-21.4
-20.64,-20.64
-20.64,-20.64
-21.38,-21.38
-22.36,-22.36
-22.59,-22.59
-22.3,-22.3
-22.02,-22.02
-21.73,-21.73
-20.45,-20.45
-17.66,-17.66
-14.16,-14.16
-11.68,-11.68
-10.73,-10.73
-10.79,-10.79
-10.83,-10.83
-10.38,-10.38
-10.18,-10.18
-10.23,-10.23
-9.79,-9.79
-7.59,-7.59
-3.41,-3.41
1.73,1.73
8.33,8.33
16.61,16.61
27.57,27.57
40.41,40.41
53.15,53.15
64.5,64.5
72.73,72.73
76.89,76.89
75.99,75.99
69.09,69.09
58.5,58.5
47.23,47.23
39.07,39.07
35.48,35.48
35.16,35.16
35.84,35.84
36.26,36.26
35.92,35.92
35.08,35.08
33.23,33.23
31.41,31.41
31.09,31.09
33.77,33.77
39.92,39.92
46.77,46.77
50.78,50.78
50.5,50.5
46.73,46.73
40.22,40.22
31.03,31.03
17.91,17.91
0.91,0.91
-17.69,-17.69
-34.63,-34.63
-47.89,-47.89
-58.02,-58.02
-66.06,-66.06
-73.27,-73.27
-79.89,-79.89
-86.44,-86.44
-93.42,-93.42
-100.81,-100.81
-107.14,-107.14
-111.62,-111.62
-114.31,-114.31
-115.97,-115.97
-117.58,-117.58
-119.16,-119.16
-120.45,-120.45
-121.47,-121.47
-122.97,-122.97
-125.17,-125.17
-128.09,-128.09
-130.22,-130.22
-131.05,-131.05
-131.34,-131.34
-131.64,-131.64
-132.39,-132.39
-132.62,-132.62
-132.09,-132.09
-131.78,-131.78
-133.22,-133.22
-136.86,-136.86
-142.2,-142.2
-148.23,-148.23
-154.17,-154.17
-159.3,-159.3
-163.59,-163.59
-166.31,-166.31
-168.25,-168.25
-169.89,-169.89
-171.98,-171.98
-173.3,-173.3
-173.31,-173.31
-170.8,-170.8
-167.03,-167.03
-163.28,-163.28
-160.03,-160.03
-155.8,-155.8
-149.81,-149.81
-143.12,-143.12
-138.47,-138.47
-137.34,-137.34
-139.2,-139.2
-142.77,-142.77
-148.28,-148.28
-156.47,-156.47
-167.56,-167.56
-179.78,-179.78
-191.36,-191.36
-200.81,-200.81
-208.64,-208.64
-215.36,-215.36
-220.23,-220.23
-221.8,-221.8
-219.55,-219.55
-213.8,-213.8
-206.05,-206.05
-196.61,-196.61
-185.97,-185.97
-174.14,-174.14
-162.41,-162.41
-151.23,-151.23
-140.16,-140.16
-127.41,-127.41
-113.51,-113.51
-99.47,-99.47
-87.29,-87.29
-77.46,-77.46
-68.2,-68.2
-58.02,-58.02
-46.93,-46.93
-36.18,-36.18
-26.52,-26.52
-17.2,-17.2
-7.71,-7.71
2.45,2.45
11.51,11.51
19.49,19.49
25.89,25.89
31.73,31.73
37.51,37.51
42.73,42.73
48.15,48.15
54.02,54.02
61.07,61.07
68.79,68.79
75.19,75.19
79.52,79.52
82.29,82.29
85.03,85.03
88.48,88.48
92.38,92.38
96.24,96.24
100.29,100.29
105.29,105.29
111.23,111.23
116.85,116.85
121.41,121.41
125.15,125.15
129.34,129.34
133.46,133.46
137.04,137.04
138.55,138.55
139.04,139.04
140.49,140.49
143.66,143.66
148.55,148.55
155.09,155.09
165.58,165.58
182.92,182.92
207.09,207.09
233.0,233.0
252.89,252.89
261.33,261.33
256.87,256.87
243.69,243.69
226.33,226.33
209.84,209.84
196.72,196.72
188.7,188.7
185.47,185.47
184.23,184.23
182.75,182.75
179.48,179.48
174.72,174.72
169.23,169.23
162.27,162.27
153.34,153.34
142.22,142.22
129.94,129.94
118.48,118.48
107.62,107.62
97.36,97.36
86.91,86.91
76.55,76.55
67.77,67.77
60.05,60.05
52.39,52.39
44.31,44.31
36.28,36.28
29.83,29.83
25.44,25.44
22.56,22.56
19.98,19.98
17.66,17.66
16.11,16.11
16.06,16.06
16.28,16.28
15.73,15.73
14.19,14.19
12.41,12.41
11.64,11.64
11.13,11.13
9.38,9.38
6.62,6.62
4.16,4.16
2.95,2.95
2.52,2.52
2.33,2.33
2.16,2.16
2.97,2.97
5.53,5.53
9.06,9.06
12.58,12.58
15.8,15.8
18.73,18.73
21.89,21.89
24.27,24.27
24.36,24.36
21.45,21.45
15.83,15.83
8.48,8.48
-0.78,-0.78
-12.2,-12.2
-26.53,-26.53
-41.97,-41.97
-57.27,-57.27
-71.16,-71.16
-83.92,-83.92
-96.05,-96.05
-106.8,-106.8
-115.44,-115.44
-120.73,-120.73
-123.45,-123.45
-124.39,-124.39
-123.3,-123.3
-120.69,-120.69
-116.59,-116.59
-113.02,-113.02
-110.95,-110.95
-109.89,-109.89
-109.33,-109.33
-108.0,-108.0
-106.66,-106.66
-105.83,-105.83
-104.97,-104.97
-103.12,-103.12
-99.77,-99.77
-96.44,-96.44
-94.11,-94.11
-92.55,-92.55
-90.98,-90.98
-88.17,-88.17
-84.87,-84.87
-82.33,-82.33
-81.31,-81.31
-80.28,-80.28
-78.02,-78.02
-73.98,-73.98
-68.75,-68.75
-62.28,-62.28
-55.63,-55.63
-49.03,-49.03
-43.72,-43.72
-40.97,-40.97
-39.47,-39.47
-37.48,-37.48
-32.77,-32.77
-25.33,-25.33
-16.97,-16.97
-9.42,-9.42
-2.94,-2.94
3.47,3.47
10.08,10.08
15.88,15.88
20.12,20.12
23.08,23.08
26.5,26.5
30.87,30.87
35.22,35.22
38.52,38.52
40.53,40.53
43.02,43.02
46.22,46.22
49.39,49.39
52.02,52.02
54.13,54.13
57.69,57.69
63.22,63.22
69.95,69.95
76.09,76.09
81.44,81.44
86.2,86.2
91.92,91.92
97.81,97.81
103.14,103.14
107.91,107.91
113.37,113.37
120.75,120.75
129.56,129.56
139.02,139.02
150.11,150.11
166.33,166.33
192.87,192.87
231.16,231.16
275.05,275.05
313.25,313.25
335.3,335.3
336.61,336.61
319.59,319.59
291.94,291.94
262.75,262.75
239.53,239.53
225.48,225.48
218.53,218.53
214.36,214.36
208.7,208.7
199.81,199.81
188.97,188.97
176.95,176.95
164.77,164.77
151.91,151.91
138.66,138.66
125.0,125.0
111.19,111.19
96.5,96.5
79.92,79.92
62.25,62.25
46.22,46.22
32.83,32.83
22.55,22.55
13.86,13.86
6.5,6.5
-0.03,-0.03
-5.27,-5.27
-10.45,-10.45
-16.08,-16.08
-21.41,-21.41
-25.19,-25.19
-25.93,-25.93
-23.91,-23.91
-21.16,-21.16
-18.92,-18.92
-17.7,-17.7
-17.49,-17.49
-19.79,-19.79
-25.3,-25.3
-35.52,-35.52
-49.38,-49.38
-65.36,-65.36
-82.44,-82.44
-99.59,-99.59
-115.57,-115.57
-128.39,-128.39
-136.08,-136.08
-138.42,-138.42
-137.22,-137.22
-133.77,-133.77
-128.57,-128.57
-122.15,-122.15
-115.27,-115.27
-109.43,-109.43
-105.64,-105.64
-104.11,-104.11
-103.58,-103.58
-102.79,-102.79
-102.24,-102.24
-101.68,-101.68
-100.86,-100.86
-98.78,-98.78
-95.21,-95.21
-91.15,-91.15
-88.37,-88.37
-85.6,-85.6
-81.84,-81.84
-76.36,-76.36
-69.66,-69.66
-63.51,-63.51
-58.91,-58.91
-55.09,-55.09
-51.3,-51.3
-47.29,-47.29
-44.56,-44.56
-43.34,-43.34
-42.38,-42.38
-41.17,-41.17
-39.46,-39.46
-37.77,-37.77
-36.08,-36.08
-33.91,-33.91
-30.5,-30.5
-26.87,-26.87
-24.26,-24.26
-23.68,-23.68
-24.34,-24.34
-24.25,-24.25
-23.41,-23.41
-22.56,-22.56
-22.23,-22.23
-22.14,-22.14
-21.3,-21.3
-19.21,-19.21
-17.15,-17.15
-15.59,-15.59
-14.55,-14.55
-12.02,-12.02
-8.01,-8.01
-4.28,-4.28
-3.59,-3.59
-5.65,-5.65
-8.19,-8.19
-9.46,-9.46
-8.46,-8.46
-6.23,-6.23
-3.76,-3.76
-0.56,-0.56
3.6,3.6
8.48,8.48
13.81,13.81
19.85,19.85
27.57,27.57
36.72,36.72
45.28,45.28
51.5,51.5
54.66,54.66
56.79,56.79
59.38,59.38
63.19,63.19
68.46,68.46
76.42,76.42
90.04,90.04
112.03,112.03
142.8,142.8
177.77,177.77
208.14,208.14
226.45,226.45
228.81,228.81
216.11,216.11
193.5,193.5
168.57,168.57
148.83,148.83
138.5,138.5
136.5,136.5
139.25,139.25
142.45,142.45
144.09,144.09
143.21,143.21
138.55,138.55
128.93,128.93
113.87,113.87
96.67,96.67
79.87,79.87
65.97,65.97
54.17,54.17
43.73,43.73
33.88,33.88
25.36,25.36
17.91,17.91
10.3,10.3
1.48,1.48
-7.75,-7.75
-16.64,-16.64
-24.2,-24.2
-30.69,-30.69
-37.13,-37.13
-42.73,-42.73
-46.28,-46.28
-47.3,-47.3
-46.55,-46.55
-45.78,-45.78
-45.28,-45.28
-44.53,-44.53
-42.52,-42.52
-41.03,-41.03
-41.05,-41.05
-42.8,-42.8
-44.78,-44.78
-45.75,-45.75
-44.69,-44.69
-43.39,-43.39
-42.59,-42.59
-41.8,-41.8
-41.25,-41.25
-41.45,-41.45
-44.14,-44.14
-49.56,-49.56
-56.42,-56.42
-62.69,-62.69
-66.91,-66.91
-69.34,-69.34
-70.47,-70.47
-70.59,-70.59
-69.94,-69.94
-69.06,-69.06
-69.41,-69.41
-71.72,-71.72
-75.53,-75.53
-78.03,-78.03
-78.0,-78.0
-76.22,-76.22
-74.19,-74.19
-72.41,-72.41
-71.62,-71.62
-72.34,-72.34
-75.31,-75.31
-79.72,-79.72
-84.84,-84.84
-88.41,-88.41
-90.66,-90.66
-92.87,-92.87
-97.31,-97.31
-103.47,-103.47
-110.03,-110.03
-115.0,-115.0
-118.44,-118.44
-121.31,-121.31
-125.12,-125.12
-128.91,-128.91
-131.62,-131.62
-133.06,-133.06
-134.72,-134.72
-137.31,-137.31
-140.87,-140.87
-144.41,-144.41
-147.84,-147.84
-152.0,-152.0
-158.59,-158.59
-166.84,-166.84
-175.75,-175.75
-184.06,-184.06
-191.0,-191.0
-196.62,-196.62
-199.87,-199.87
-200.09,-200.09
-198.03,-198.03
-195.44,-195.44
-194.09,-194.09
-193.0,-193.0
-190.62,-190.62
-186.75,-186.75
-182.87,-182.87
-181.0,-181.0
-180.62,-180.62
-180.5,-180.5
-179.06,-179.06
-177.12,-177.12
-175.69,-175.69
-174.72,-174.72
-172.72,-172.72
-169.5,-169.5
-165.75,-165.75
-163.78,-163.78
-164.31,-164.31
-166.05,-166.05
-166.98,-166.98
-166.66,-166.66
-165.55,-165.55
-164.17,-164.17
-160.78,-160.78
-155.16,-155.16
-148.56,-148.56
-143.0,-143.0
-140.45,-140.45
-139.42,-139.42
-137.89,-137.89
-134.83,-134.83
-130.55,-130.55
-125.52,-125.52
-120.02,-120.02
-114.56,-114.56
-110.37,-110.37
-108.47,-108.47
-109.05,-109.05
-109.87,-109.87
-108.16,-108.16
-102.71,-102.71
-94.79,-94.79
-87.17,-87.17
-80.62,-80.62
-73.36,-73.36
-55.15,-55.15
-2.61,-2.61
103.46,103.46
258.55,258.55
430.17,430.17
577.92,577.92
671.48,671.48
702.83,702.83
684.29,684.29
639.32,639.32
590.66,590.66
553.1,553.1
530.31,530.31
519.14,519.14
512.74,512.74
505.58,505.58
494.41,494.41
479.01,479.01
461.18,461.18
443.19,443.19
426.06,426.06
411.01,411.01
397.04,397.04
384.13,384.13
371.29,371.29
358.26,358.26
345.04,345.04
331.89,331.89
318.81,318.81
305.8,305.8
293.36,293.36
281.25,281.25
269.45,269.45
257.97,257.97
246.3,246.3
235.2,235.2
224.17,224.17
213.21,213.21
202.56,202.56
191.98,191.98
181.72,181.72
171.77,171.77
161.89,161.89
152.08,152.08
142.58,142.58
133.4,133.4
124.27,124.27
115.47,115.47
106.73,106.73
98.05,98.05
89.69,89.69
81.64,81.64
73.39,73.39
65.72,65.72
57.86,57.86
50.55,50.55
43.06,43.06
35.88,35.88
29.0,29.0
22.19,22.19
15.44,15.44
8.73,8.73
2.61,2.61
-3.73,-3.73
-9.75,-9.75
-15.72,-15.72
-21.62,-21.62
-27.22,-27.22
-33.28,-33.28
-46.0,-46.0
-80.12,-80.12
-139.16,-139.16
-198.12,-198.12
-222.03,-222.03
-197.44,-197.44
-140.81,-140.81
-79.66,-79.66
-37.28,-37.28
-22.31,-22.31
-30.47,-30.47
-50.81,-50.81
-71.69,-71.69
-86.37,-86.37
-92.91,-92.91
-93.37,-93.37
-91.34,-91.34
-90.28,-90.28
-91.47,-91.47
-94.66,-94.66
-99.28,-99.28
-104.09,-104.09
-108.37,-108.37
-111.56,-111.56
-113.97,-113.97
-116.09,-116.09
-117.94,-117.94
-120.22,-120.22
-122.5,-122.5
-124.72,-124.72
-126.91,-126.91
-129.53,-129.53
-131.37,-131.37
-132.94,-132.94
-135.0,-135.0
-136.5,-136.5
-137.94,-137.94
-139.37,-139.37
-140.75,-140.75
-142.06,-142.06
-143.37,-143.37
-144.69,-144.69
-145.94,-145.94
-146.69,-146.69
-147.87,-147.87
-148.5,-148.5
-149.12,-149.12
-150.25,-150.25
-150.81,-150.81
-151.31,-151.31
-151.87,-151.87
-152.31,-152.31
-152.31,-152.31
-152.69,-152.69
-153.12,-153.12
-153.0,-153.0
-154.37,-154.37
-160.69,-160.69
-173.94,-173.94
-188.5,-188.5
-197.44,-197.44
-214.25,-214.25
-273.87,-273.87
-409.94,-409.94
-617.69,-617.69
-845.94,-845.94
-1031.0,-1031.0
-1131.69,-1131.69
-1142.75,-1142.75
-1089.63,-1089.63
-1009.75,-1009.75
-934.0,-934.0
-879.75,-879.75
-848.37,-848.37
-831.19,-831.19
-819.0,-819.0
-802.81,-802.81
-779.69,-779.69
-750.62,-750.62
-719.19,-719.19
-688.47,-688.47
-659.41,-659.41
-633.53,-633.53
-609.75,-609.75
-587.12,-587.12
-564.12,-564.12
-540.75,-540.75
-517.5,-517.5
-493.87,-493.87
-470.91,-470.91
-448.56,-448.56
-426.34,-426.34
-405.28,-405.28
-384.36,-384.36
-363.55,-363.55
-343.39,-343.39
-323.36,-323.36
-303.95,-303.95
-284.69,-284.69
-265.55,-265.55
-247.05,-247.05
-228.68,-228.68
-210.95,-210.95
-193.34,-193.34
-176.37,-176.37
-159.52,-159.52
-142.8,-142.8
-126.72,-126.72
-111.27,-111.27
-95.42,-95.42
-80.22,-80.22
-65.66,-65.66
-50.7,-50.7
-36.38,-36.38
-22.69,-22.69
-9.11,-9.11
4.37,4.37
17.69,17.69
30.41,30.41
42.97,42.97
54.94,54.94
66.78,66.78
78.53,78.53
89.62,89.62
101.12,101.12
112.03,112.03
122.25,122.25
132.69,132.69
142.69,142.69
152.37,152.37
161.94,161.94
171.37,171.37
180.44,180.44
189.19,189.19
198.0,198.0
206.31,206.31
214.19,214.19
222.0,222.0
229.44,229.44
236.5,236.5
243.75,243.75
250.62,250.62
257.37,257.37
263.81,263.81
270.12,270.12
276.12,276.12
282.0,282.0
287.56,287.56
293.06,293.06
298.37,298.37
303.37,303.37
308.25,308.25
312.87,312.87
317.37,317.37
321.75,321.75
325.75,325.75
329.5,329.5
333.37,333.37
337.0,337.0
340.37,340.37
343.5,343.5
346.62,346.62
349.37,349.37
352.25,352.25
354.75,354.75
357.0,357.0
359.5,359.5
361.25,361.25
363.25,363.25
365.25,365.25
366.87,366.87
368.12,368.12
369.62,369.62
370.87,370.87
371.87,371.87
372.75,372.75
373.62,373.62
374.37,374.37
374.87,374.87
375.12,375.12
375.62,375.62
375.75,375.75
375.62,375.62
375.75,375.75
375.37,375.37
375.12,375.12
374.75,374.75
374.37,374.37
373.62,373.62
373.12,373.12
372.25,372.25
371.12,371.12
370.12,370.12
369.0,369.0
367.75,367.75
366.62,366.62
365.0,365.0
363.62,363.62
362.12,362.12
360.75,360.75
358.62,358.62
356.87,356.87
355.0,355.0
352.87,352.87
351.0,351.0
348.75,348.75
346.5,346.5
344.25,344.25
341.75,341.75
339.12,339.12
336.75,336.75
334.12,334.12
331.5,331.5
328.87,328.87
326.12,326.12
323.37,323.37
320.62,320.62
317.62,317.62
314.75,314.75
311.75,311.75
308.62,308.62
305.5,305.5
302.37,302.37
299.12,299.12
295.87,295.87
292.62,292.62
289.37,289.37
285.87,285.87
282.5,282.5
279.0,279.0
275.5,275.5
272.0,272.0
268.5,268.5
265.0,265.0
261.37,261.37
257.75,257.75
254.0,254.0
250.37,250.37
246.75,246.75
242.87,242.87
239.25,239.25
235.37,235.37
231.62,231.62
227.75,227.75
224.0,224.0
220.12,220.12
216.25,216.25
212.75,212.75
209.75,209.75
208.12,208.12
208.75,208.75
213.25,213.25
222.5,222.5
236.0,236.0
250.75,250.75
264.0,264.0
274.62,274.62
283.5,283.5
292.37,292.37
300.5,300.5
306.75,306.75
310.75,310.75
313.75,313.75
317.12,317.12
320.75,320.75
323.12,323.12
323.62,323.62
322.75,322.75
322.25,322.25
322.44,322.44
322.06,322.06
319.19,319.19
313.37,313.37
305.31,305.31
295.81,295.81
285.37,285.37
274.44,274.44
264.06,264.06
254.87,254.87
245.87,245.87
235.12,235.12
221.37,221.37
205.56,205.56
189.56,189.56
174.87,174.87
160.94,160.94
146.56,146.56
132.37,132.37
119.75,119.75
109.19,109.19
99.19,99.19
88.31,88.31
76.87,76.87
67.41,67.41
61.88,61.88
59.91,59.91
59.56,59.56
59.31,59.31
58.72,58.72
57.59,57.59
55.88,55.88
53.25,53.25
50.31,50.31
48.34,48.34
48.17,48.17
48.73,48.73
48.03,48.03
45.08,45.08
40.78,40.78
36.26,36.26
31.64,31.64
26.2,26.2
19.54,19.54
13.07,13.07
8.28,8.28
4.91,4.91
0.94,0.94
-4.87,-4.87
-11.49,-11.49
-16.8,-16.8
-19.82,-19.82
-21.67,-21.67
-24.14,-24.14
-26.95,-26.95
-29.48,-29.48
-31.48,-31.48
-34.48,-34.48
-38.67,-38.67
-42.69,-42.69
-44.81,-44.81
-44.78,-44.78
-44.84,-44.84
-48.16,-48.16
-55.69,-55.69
-66.41,-66.41
-78.75,-78.75
-91.47,-91.47
-103.97,-103.97
-115.78,-115.78
-126.5,-126.5
-136.75,-136.75
-147.81,-147.81
-161.31,-161.31
-176.62,-176.62
-191.19,-191.19
-202.69,-202.69
-211.19,-211.19
-217.81,-217.81
-223.87,-223.87
-229.06,-229.06
-233.31,-233.31
-237.62,-237.62
-243.25,-243.25
-249.87,-249.87
-255.56,-255.56
-258.0,-258.0
-257.5,-257.5
-256.19,-256.19
-256.81,-256.81
-259.31,-259.31
-262.06,-262.06
-264.12,-264.12
-265.37,-265.37
-267.0,-267.0
-268.25,-268.25
-268.37,-268.37
-267.75,-267.75
-267.62,-267.62
-269.0,-269.0
-271.12,-271.12
-272.62,-272.62
-272.75,-272.75
-272.0,-272.0
-272.0,-272.0
-272.25,-272.25
-271.62,-271.62
-269.75,-269.75
-267.5,-267.5
-266.62,-266.62
-266.62,-266.62
-266.37,-266.37
-264.87,-264.87
-262.87,-262.87
-261.87,-261.87
-262.62,-262.62
-263.75,-263.75
-264.5,-264.5
-264.87,-264.87
-265.0,-265.0
-265.25,-265.25
-264.87,-264.87
-263.5,-263.5
-261.75,-261.75
-260.87,-260.87
-260.87,-260.87
-260.75,-260.75
-259.37,-259.37
-257.25,-257.25
-256.25,-256.25
-257.62,-257.62
-260.25,-260.25
-262.62,-262.62
-264.25,-264.25
-265.75,-265.75
-267.75,-267.75
-269.87,-269.87
-271.0,-271.0
-271.25,-271.25
-272.0,-272.0
-274.37,-274.37
-277.75,-277.75
-280.12,-280.12
-280.25,-280.25
-278.37,-278.37
-276.25,-276.25
-274.5,-274.5
-273.25,-273.25
-273.12,-273.12
-274.37,-274.37
-277.12,-277.12
-280.25,-280.25
-281.5,-281.5
-279.5,-279.5
-275.5,-275.5
-272.25,-272.25
-270.75,-270.75
-270.25,-270.25
-269.37,-269.37
-268.0,-268.0
-266.37,-266.37
-264.75,-264.75
-261.75,-261.75
-256.75,-256.75
-250.5,-250.5
-245.0,-245.0
-241.12,-241.12
-238.37,-238.37
-234.75,-234.75
-229.75,-229.75
-224.87,-224.87
-221.12,-221.12
-218.62,-218.62
-216.12,-216.12
-213.37,-213.37
-210.87,-210.87
-209.62,-209.62
-208.75,-208.75
-206.37,-206.37
-203.37,-203.37
-200.87,-200.87
-200.37,-200.37
-201.25,-201.25
-202.5,-202.5
-201.87,-201.87
-200.37,-200.37
-199.75,-199.75
-200.5,-200.5
-201.75,-201.75
-203.25,-203.25
-204.37,-204.37
-206.0,-206.0
-207.12,-207.12
-206.62,-206.62
-204.0,-204.0
-200.75,-200.75
-198.75,-198.75
-198.5,-198.5
-199.12,-199.12
-199.62,-199.62
-199.5,-199.5
-199.37,-199.37
-199.5,-199.5
-198.5,-198.5
-196.37,-196.37
-193.62,-193.62
-191.62,-191.62
-191.12,-191.12
-190.37,-190.37
-188.62,-188.62
-186.87,-186.87
-186.25,-186.25
-186.87,-186.87
-187.12,-187.12
-185.62,-185.62
-182.25,-182.25
-179.12,-179.12
-177.5,-177.5
-176.5,-176.5
-175.37,-175.37
-172.87,-172.87
-170.0,-170.0
-167.75,-167.75
-165.25,-165.25
-162.12,-162.12
-158.62,-158.62
-156.12,-156.12
-156.0,-156.0
-157.5,-157.5
-158.5,-158.5
-158.25,-158.25
-156.37,-156.37
-154.12,-154.12
-151.25,-151.25
-146.75,-146.75
-141.12,-141.12
-135.12,-135.12
-129.62,-129.62
-125.19,-125.19
-120.5,-120.5
-115.12,-115.12
-109.69,-109.69
-105.87,-105.87
-103.56,-103.56
-101.5,-101.5
-98.69,-98.69
-95.37,-95.37
-92.06,-92.06
-88.81,-88.81
-85.06,-85.06
-80.06,-80.06
-74.37,-74.37
-69.19,-69.19
-65.06,-65.06
-61.19,-61.19
-56.38,-56.38
-51.13,-51.13
-46.63,-46.63
-43.44,-43.44
-40.69,-40.69
-36.56,-36.56
-31.69,-31.69
-27.06,-27.06
-24.25,-24.25
-23.19,-23.19
-21.94,-21.94
-19.94,-19.94
-17.19,-17.19
-14.41,-14.41
-11.22,-11.22
-7.03,-7.03
-1.87,-1.87
2.97,2.97
6.53,6.53
9.56,9.56
14.03,14.03
21.0,21.0
28.87,28.87
35.94,35.94
42.19,42.19
48.09,48.09
54.47,54.47
61.25,61.25
67.72,67.72
73.64,73.64
80.23,80.23
87.5,87.5
94.69,94.69
100.3,100.3
104.58,104.58
109.58,109.58
116.25,116.25
123.84,123.84
130.1,130.1
133.53,133.53
135.66,135.66
138.25,138.25
141.3,141.3
144.29,144.29
145.99,145.99
146.9,146.9
148.78,148.78
151.12,151.12
152.67,152.67
152.92,152.92
152.66,152.66
153.12,153.12
155.05,155.05
157.2,157.2
158.3,158.3
159.12,159.12
160.89,160.89
164.14,164.14
168.08,168.08
171.7,171.7
174.28,174.28
177.05,177.05
179.77,179.77
181.17,181.17
179.8,179.8
176.66,176.66
173.02,173.02
170.91,170.91
170.25,170.25
169.84,169.84
169.66,169.66
170.47,170.47
172.47,172.47
174.44,174.44
174.87,174.87
172.53,172.53
169.16,169.16
166.81,166.81
165.69,165.69
165.31,165.31
165.44,165.44
166.5,166.5
169.56,169.56
173.53,173.53
175.47,175.47
174.34,174.34
171.72,171.72
169.09,169.09
167.44,167.44
166.06,166.06
163.91,163.91
161.72,161.72
160.56,160.56
160.62,160.62
160.16,160.16
158.44,158.44
156.19,156.19
153.94,153.94
152.5,152.5
150.5,150.5
147.75,147.75
144.94,144.94
143.19,143.19
142.94,142.94
142.69,142.69
140.62,140.62
136.62,136.62
131.81,131.81
127.56,127.56
123.81,123.81
120.12,120.12
116.12,116.12
112.94,112.94
111.06,111.06
109.87,109.87
108.44,108.44
107.0,107.0
106.56,106.56
107.12,107.12
107.87,107.87
107.37,107.37
105.62,105.62
103.87,103.87
103.37,103.37
103.12,103.12
102.12,102.12
99.06,99.06
96.06,96.06
94.0,94.0
93.5,93.5
93.0,93.0
92.0,92.0
90.94,90.94
90.94,90.94
91.62,91.62
92.31,92.31
92.25,92.25
91.62,91.62
92.0,92.0
93.62,93.62
95.75,95.75
96.56,96.56
96.31,96.31
96.62,96.62
97.87,97.87
99.37,99.37
99.81,99.81
99.5,99.5
99.44,99.44
100.06,100.06
100.5,100.5
100.06,100.06
99.44,99.44
100.06,100.06
101.87,101.87
103.44,103.44
103.19,103.19
101.19,101.19
98.69,98.69
97.44,97.44
97.0,97.0
95.44,95.44
92.94,92.94
90.5,90.5
89.0,89.0
88.25,88.25
86.0,86.0
82.31,82.31
78.31,78.31
75.87,75.87
74.69,74.69
73.31,73.31
70.87,70.87
67.69,67.69
65.31,65.31
63.19,63.19
60.81,60.81
57.44,57.44
54.38,54.38
52.81,52.81
52.5,52.5
51.44,51.44
49.13,49.13
45.56,45.56
42.25,42.25
40.25,40.25
38.25,38.25
35.81,35.81
33.31,33.31
32.13,32.13
32.19,32.19
32.0,32.0
30.31,30.31
27.12,27.12
24.25,24.25
22.31,22.31
21.25,21.25
19.62,19.62
17.75,17.75
16.69,16.69
17.06,17.06
18.0,18.0
17.62,17.62
16.06,16.06
14.19,14.19
13.38,13.38
13.06,13.06
12.75,12.75
12.44,12.44
12.88,12.88
14.81,14.81
17.69,17.69
19.87,19.87
19.94,19.94
18.81,18.81
17.69,17.69
16.81,16.81
15.44,15.44
14.06,14.06
13.44,13.44
15.13,15.13
17.75,17.75
19.81,19.81
20.44,20.44
19.75,19.75
19.06,19.06
19.16,19.16
19.22,19.22
18.31,18.31
17.12,17.12
16.97,16.97
18.31,18.31
20.37,20.37
21.19,21.19
21.22,21.22
21.0,21.0
21.28,21.28
21.56,21.56
21.84,21.84
21.84,21.84
22.12,22.12
21.87,21.87
19.62,19.62
14.41,14.41
7.22,7.22
0.62,0.62
-2.69,-2.69
-3.47,-3.47
-3.25,-3.25
-3.5,-3.5
-3.53,-3.53
-2.78,-2.78
-1.81,-1.81
-1.59,-1.59
-2.37,-2.37
-3.41,-3.41
-3.66,-3.66
-3.66,-3.66
-4.19,-4.19
-5.94,-5.94
-7.44,-7.44
-6.66,-6.66
-3.87,-3.87
-1.12,-1.12
0.09,0.09
0.28,0.28
1.0,1.0
2.94,2.94
4.62,4.62
5.56,5.56
5.72,5.72
6.37,6.37
8.25,8.25
9.88,9.88
10.75,10.75
10.84,10.84
11.47,11.47
12.81,12.81
13.38,13.38
12.69,12.69
11.03,11.03
10.13,10.13
10.72,10.72
11.81,11.81
11.63,11.63
9.72,9.72
8.06,8.06
7.91,7.91
9.03,9.03
9.63,9.63
9.47,9.47
9.53,9.53
10.63,10.63
12.72,12.72
14.25,14.25
14.81,14.81
14.84,14.84
15.38,15.38
16.37,16.37
16.89,16.89
17.39,17.39
18.89,18.89
22.12,22.12
26.81,26.81
30.22,30.22
31.08,31.08
30.42,30.42
30.03,30.03
30.87,30.87
31.97,31.97
32.55,32.55
32.11,32.11
31.67,31.67
32.23,32.23
32.78,32.78
33.33,33.33
